"bsn","district","address_id","latitude","longitude","street","plz","district_id"
"07B03","Tempelhof-Schöneberg","593","52.4847776","13.3810928","Dudenstr. 35-37","10965","17"
"07E01","Tempelhof-Schöneberg","594","52.503297","13.3423863","Ansbacher Str. 16","10787","17"
"07E21","Tempelhof-Schöneberg","594","52.503297","13.3423863","Ansbacher Str. 16","10787","17"
"07E02","Tempelhof-Schöneberg","595","52.5022192","13.3461742","Keithstr. 6","10787","17"
"07E05","Tempelhof-Schöneberg","596","52.4989386","13.3516833","Motzstr. 5","10777","17"
"07E07","Tempelhof-Schöneberg","597","52.48489","13.36598","Kolonnenstr. 26","10829","17"
"07E08","Tempelhof-Schöneberg","598","52.4952856","13.3410724","Viktoria-Luise-Platz 9","10777","17"
"07E09","Tempelhof-Schöneberg","599","52.4736628","13.3324026","Handjerystr. 22","12159","17"
"07E11","Tempelhof-Schöneberg","600","52.47572","13.35607","Priesterweg 4","10829","17"
"07E15","Tempelhof-Schöneberg","601","52.458","13.39339","Colditzstr. 23","12099","17"
"07E16","Tempelhof-Schöneberg","602","52.4841306","13.3458463","Dominicusstr. 3","10823","17"
"07E17","Tempelhof-Schöneberg","603","52.4536","13.38765","Ullsteinstr. 114-142","12109","17"
"07E18","Tempelhof-Schöneberg","604","52.47113","13.32389","Stubenrauchstr. 60","12161","17"
"07E19","Tempelhof-Schöneberg","605","52.4850008","13.3462976","Belziger Str. 69-71","10823","17"
"07E20","Tempelhof-Schöneberg","606","52.5012842","13.344611","Kleiststr. 23-26","10787","17"
"07E24","Tempelhof-Schöneberg","607","52.43768","13.37648","Lankwitzer Str. 38","12107","17"
"07E25","Tempelhof-Schöneberg","608","52.48369","13.35521","Feurigstr. 54","10827","17"
"07E26","Tempelhof-Schöneberg","609","52.4666569","13.3306047","Rheinstr. 45-46","12161","17"
"07G01","Tempelhof-Schöneberg","610","52.49539","13.35693","Pallasstr. 15","10781","17"
"07G02","Tempelhof-Schöneberg","611","52.49823","13.34251","Welserstr. 16-22","10777","17"
"07G03","Tempelhof-Schöneberg","612","52.495036","13.3482358","Luitpoldstr. 38","10781","17"
"07G05","Tempelhof-Schöneberg","613","52.4849334","13.3695195","Kolonnenstr. 30","10829","17"
"07G06","Tempelhof-Schöneberg","614","52.48047","13.33924","Mettestr. 8","10825","17"
"07Y02","Tempelhof-Schöneberg","614","52.48047","13.33924","Mettestr. 8","10825","17"
"07G07","Tempelhof-Schöneberg","615","52.45809","13.36325","Reglinstr. 29","12105","17"
"07G10","Tempelhof-Schöneberg","616","52.4843271","13.3561539","Feurigstr. 57","10827","17"
"07G12","Tempelhof-Schöneberg","617","52.4941773","13.3432676","Hohenstaufenstr. 49","10779","17"
"07G13","Tempelhof-Schöneberg","618","52.49282","13.36249","Steinmetzstr. 46-50","10783","17"
"07G14","Tempelhof-Schöneberg","619","52.489578","13.3435344","Berchtesgadener Str. 10-11","10779","17"
"07G15","Tempelhof-Schöneberg","620","52.46839","13.3329","Illstr. 4-6","12161","17"
"07G17","Tempelhof-Schöneberg","621","52.46934","13.32242","Rheingaustr. 7","12161","17"
"07G18","Tempelhof-Schöneberg","622","52.49235","13.34978","Barbarossaplatz 5","10781","17"
"07G19","Tempelhof-Schöneberg","623","52.46137","13.3926","Felixstr. 26-58","12099","17"
"07G20","Tempelhof-Schöneberg","624","52.45817","13.38069","Friedrich-Wilhelm-Str. 72-74","12103","17"
"07G21","Tempelhof-Schöneberg","625","52.48081","13.38185","Schulenburgring 7-11","12101","17"
"07G22","Tempelhof-Schöneberg","626","52.454","13.37538","Konradinstr. 15-17","12105","17"
"07G23","Tempelhof-Schöneberg","627","52.4487","13.40066","Wolfsburger Weg 13-19","12109","17"
"07G24","Tempelhof-Schöneberg","628","52.4786034","13.3764696","Boelckestr. 58-60","12101","17"
"07K11","Tempelhof-Schöneberg","628","52.4786034","13.3764696","Boelckestr. 58-60","12101","17"
"07G25","Tempelhof-Schöneberg","629","52.44724","13.38376","Königstr. 32","12105","17"
"07G26","Tempelhof-Schöneberg","630","52.40019","13.41799","Wiesbadener Str. 20","12309","17"
"07G27","Tempelhof-Schöneberg","631","52.43886","13.3855","Friedenstr. 23-25","12107","17"
"07G28","Tempelhof-Schöneberg","632","52.41591","13.37327","Prechtlstr. 21-23","12277","17"
"07G29","Tempelhof-Schöneberg","633","52.3862","13.40487","Mellener Str. 38-42","12307","17"
"07G30","Tempelhof-Schöneberg","634","52.39757","13.40197","Halker Zeile 137-149","12305","17"
"07G31","Tempelhof-Schöneberg","635","52.44398","13.40823","Am Hellespont 4-6","12109","17"
"07G32","Tempelhof-Schöneberg","636","52.4049016","13.4025358","Rackebüller Weg 70","12305","17"
"07G34","Tempelhof-Schöneberg","637","52.41209","13.35184","Erbendorfer Weg 13","12279","17"
"07G35","Tempelhof-Schöneberg","638","52.39085","13.41943","Nahariyastr. 13-17","12309","17"
"07G36","Tempelhof-Schöneberg","639","52.41166","13.40863","Dielingsgrund 35","12305","17"
"07G37","Tempelhof-Schöneberg","640","52.43363","13.38389","Körtingstr. 45","12107","17"
"07K01","Tempelhof-Schöneberg","641","52.4928075","13.3565827","Elßholzstr. 34-37","10781","17"
"07K02","Tempelhof-Schöneberg","642","52.39571","13.40258","Barnetstr. 12-14","12305","17"
"07K03","Tempelhof-Schöneberg","643","52.40662","13.34754","Waldsassener Str. 62","12279","17"
"07K04","Tempelhof-Schöneberg","644","52.3983993","13.4039877","Grimmstr. 9-11","12305","17"
"07K05","Tempelhof-Schöneberg","645","52.41397","13.36527","Alt-Marienfelde 52","12277","17"
"07K06","Tempelhof-Schöneberg","646","52.4941437","13.3425288","Hohenstaufenstr. 47-48","10779","17"
"07K07","Tempelhof-Schöneberg","647","52.44692","13.36411","Ringstr. 103-106","12105","17"
"07K09","Tempelhof-Schöneberg","648","52.4859974","13.3507182","Belziger Str. 43-51","10823","17"
"07K10","Tempelhof-Schöneberg","649","52.47618","13.33314","Perelsplatz 6-9","12159","17"
"07K12","Tempelhof-Schöneberg","650","52.4697836","13.3440679","Rubensstr. 63","12157","17"
"07K13","Tempelhof-Schöneberg","651","52.4656569","13.3795832","Alt-Tempelhof 53-57","12103","17"
"07P01","Tempelhof-Schöneberg","652","52.49513","13.35327","Hohenstaufenstr. 2","10781","17"
"07P02","Tempelhof-Schöneberg","653","52.49125","13.35207","Karl-Schrader-Str. 7-8","10781","17"
"07P03","Tempelhof-Schöneberg","654","52.49617","13.34125","Viktoria-Luise-Platz 6","10777","17"
"07P04","Tempelhof-Schöneberg","655","52.41658","13.35104","Tennstedter Str. 1","12249","17"
"07P05","Tempelhof-Schöneberg","656","52.4547894","13.3818116","Viktoriastr. 13","12105","17"
"07P06","Tempelhof-Schöneberg","657","52.41551","13.35947","Malteserstr. 171A","12277","17"
"07P07","Tempelhof-Schöneberg","658","52.5012842","13.344611","Kleiststr. 23 -26","10787","17"
"07P10","Tempelhof-Schöneberg","659","52.4721253","13.3657621","Geneststr. 5","10829","17"
"07P12","Tempelhof-Schöneberg","660","52.47535","13.35593","Priesterweg 6","10829","17"
"07P13","Tempelhof-Schöneberg","661","52.4456996","13.3824074","Machonstr. 54","12105","17"
"07S01","Tempelhof-Schöneberg","662","52.46884","13.34519","Pöppelmannstr. 2","12157","17"
"07S03","Tempelhof-Schöneberg","663","52.41783","13.36458","Hanielweg 7-9","12277","17"
"07S04","Tempelhof-Schöneberg","664","52.46433","13.41815","Holzmannstr. 7","12099","17"
"07Y01","Tempelhof-Schöneberg","665","52.48483","13.36487","Kolonnenstr. 21","10829","17"
"07Y03","Tempelhof-Schöneberg","666","52.4702056","13.3226109","Schwalbacher Str. 3-4","12161","17"
"07Y04","Tempelhof-Schöneberg","667","52.46939","13.32431","Goßlerstr. 13-15","12161","17"
"07Y05","Tempelhof-Schöneberg","668","52.46546","13.39059","Germaniastr. 4-6","12099","17"
"07Y06","Tempelhof-Schöneberg","669","52.45992","13.37992","Kaiserin-Augusta-Str. 19-20","12103","17"
"07Y07","Tempelhof-Schöneberg","670","52.4451542","13.380632","Kaiserstr. 17-21","12105","17"
"07Y08","Tempelhof-Schöneberg","671","52.38563","13.40388","Rehagener Str. 35-37","12307","17"
"07Y09","Tempelhof-Schöneberg","672","52.39199","13.40659","Lichtenrader Damm 224","12305","17"
"08A01","Neukölln","673","52.42179","13.45659","Wildhüterweg 5","12353","18"
"08A02","Neukölln","673","52.42179","13.45659","Wildhüterweg 5","12353","18"
"08A05","Neukölln","673","52.42179","13.45659","Wildhüterweg 5","12353","18"
"08G31","Neukölln","673","52.42179","13.45659","Wildhüterweg 5","12353","18"
"08A04","Neukölln","674","52.4666","13.4721","Hänselstr.6","12057","18"
"08B01","Neukölln","675","52.44382","13.4442","Paster-Behrens-Str. 88","12359","18"
"08B02","Neukölln","676","52.43049","13.47466","Rudower Str. 184","12351","18"
"08B04","Neukölln","677","52.4578","13.44983","Haarlemer Str. 23-27","12359","18"
"08B05","Neukölln","678","52.47265","13.42434","Leinestr. 37-46","12049","18"
"08E02","Neukölln","679","52.491453","13.423326","Kottbusser Damm 79","10967","18"
"08E04","Neukölln","680","52.467985","13.444176","Lahnstr. 86","12055","18"
"08G01","Neukölln","681","52.4849039","13.4317919","Donaustr. 120","12043","18"
"08G02","Neukölln","682","52.4864882","13.4267626","Hobrechtstr. 76","12043","18"
"08G03","Neukölln","683","52.4835636","13.4518514","Harzer Str. 73","12059","18"
"08G05","Neukölln","684","52.48442","13.44062","Elbestr. 11","12045","18"
"08G06","Neukölln","685","52.4765033","13.4239608","Weisestr. 20","12049","18"
"08G07","Neukölln","686","52.4804158","13.4312519","Boddinstr. 55","12053","18"
"08G08","Neukölln","687","52.4820988","13.4225053","Karlsgartenstr. 7","12049","18"
"08G09","Neukölln","688","52.4755753","13.4335026","Morusstr. 32","12053","18"
"08G10","Neukölln","689","52.4272063","13.47409","Efeuweg 34","12357","18"
"08K07","Neukölln","689","52.4272063","13.47409","Efeuweg 34","12357","18"
"08G11","Neukölln","690","52.41198","13.48526","Groß-Ziethener Chaussee 73","12355","18"
"08G12","Neukölln","691","52.4717495","13.4359723","Jonasstr. 15","12053","18"
"08G13","Neukölln","692","52.44095","13.44886","Bruno-Taut-Ring 9C","12359","18"
"08G14","Neukölln","693","52.4725","13.43556","Thomasstr. 39","12053","18"
"08G15","Neukölln","694","52.4641738","13.4301098","Mariendorfer Weg 69","12051","18"
"08G16","Neukölln","695","52.42538","13.45705","Hugo-Heimann-Str. 20","12353","18"
"08G17","Neukölln","696","52.47359","13.44439","Richardplatz 14","12055","18"
"08G18","Neukölln","697","52.4779","13.45035","Stuttgarter Str. 35-39","12059","18"
"08G19","Neukölln","698","52.455159","13.43894","Hannemannstr. 69","12347","18"
"08S03","Neukölln","698","52.455159","13.43894","Hannemannstr. 69","12347","18"
"08G20","Neukölln","699","52.47197","13.46714","Dammweg 228","12057","18"
"08G21","Neukölln","700","52.4669","13.4347","Silbersteinstr. 42","12051","18"
"08G22","Neukölln","701","52.42985","13.45178","Johannisthaler Chaussee 328","12351","18"
"08G23","Neukölln","702","52.4625843","13.4395332","Wederstr. 49","12347","18"
"08G24","Neukölln","703","52.45925","13.44063","Rungiusstr. 46","12347","18"
"08G25","Neukölln","704","52.41346","13.50984","Neuhofer Str. 41","12355","18"
"08G26","Neukölln","705","52.4210666","13.4350952","An den Achterhöfen 13","12349","18"
"08G27","Neukölln","706","52.44057","13.47209","Rohrdommelweg 1","12359","18"
"08G28","Neukölln","707","52.4203814","13.5016748","Köpenicker Str. 148","12355","18"
"08G29","Neukölln","708","52.43092","13.44294","Tischlerzeile 34","12351","18"
"08G30","Neukölln","709","52.41829","13.40469","Hornblendeweg 2","12349","18"
"08G32","Neukölln","710","52.4213153","13.4729923","Wutzkyallee 80-84","12353","18"
"08G33","Neukölln","711","52.42424","13.48673","Kornradenstr. 2","12357","18"
"08G34","Neukölln","712","52.42254","13.44504","Hasenhegerweg 12","12353","18"
"08S05","Neukölln","712","52.42254","13.44504","Hasenhegerweg 12","12353","18"
"08G35","Neukölln","713","52.4666","13.4721","Hänselstr. 6","12057","18"
"08G36","Neukölln","714","52.4724989","13.4487708","Drorystr. 3","12055","18"
"08G37","Neukölln","715","52.4011255","13.5019953","Lieselotte-Berger-Str. 65","12355","18"
"08K01","Neukölln","716","52.4297997","13.4642492","Fritz-Erler-Allee 86","12351","18"
"08K02","Neukölln","717","52.4218231","13.4729735","Wutzkyallee 68","12353","18"
"08K03","Neukölln","718","52.45809","13.449","Buschkrugallee 63","12359","18"
"08K04","Neukölln","719","52.41578","13.43231","Gerlinger Str. 22","12353","18"
"08K05","Neukölln","720","52.41759","13.48999","Bildhauerweg 9","12355","18"
"08K06","Neukölln","721","52.44865","13.44389","Onkel-Bräsig-Str. 76-78","12359","18"
"08K08","Neukölln","722","52.487309","13.434226","Rütlistr. 41","12045","18"
"08K10","Neukölln","724","52.4761","13.43129","Kopfstr. 55","12053","18"
"08K11","Neukölln","725","52.448","13.43469","Britzer Damm 164","12347","18"
"08K12","Neukölln","726",,,"Zwillingestr. 21","12057","18"
"08P01","Neukölln","727","52.4796144","13.4223607","Mahlower Str. 23-24","12049","18"
"08P02","Neukölln","728","52.42389","13.4618","Hugo-Heimann-Str. 2","12353","18"
"08P03","Neukölln","729","52.48338","13.42761","Mainzer Str. 47","12053","18"
"08P04","Neukölln","730","52.47794","13.4428","Donaustr. 58","12043","18"
"08P06","Neukölln","731","52.43914","13.45843","Rudower Str. 48","12351","18"
"08P08","Neukölln","732","52.4661244","13.4425722","Karl-Marx-Str. 255 ","12057","18"
"08P09","Neukölln","733","52.46534","13.43654","Delbrückstr. 18","12051","18"
"08P10","Neukölln","734","52.4847665","13.4405471","Elbestr. 28","12045","18"
"08P12","Neukölln","735","52.4735304","13.4570074","Sonnenallee 223 ","12059","18"
"08S01","Neukölln","736","52.47589","13.45117","Sonnenallee 188","12059","18"
"08S04","Neukölln","737","52.422","13.48315","Zwickauer Damm 17-22","12353","18"
"08S06","Neukölln","738","52.4835636","13.4518514","Harzer Str. 73-74","12059","18"
"08S07","Neukölln","739","52.42178","13.42537","Breitunger Weg 1","12349","18"
"08S08","Neukölln","740","52.4426371","13.4441977","Paster-Behrens-Str. 81","12359","18"
"08S09","Neukölln","741","52.42741","13.43451","Buckower Damm 176","12349","18"
"08Y01","Neukölln","742","52.46947","13.43907","Emser Str. 132-137","12051","18"
"08Y02","Neukölln","743","52.4852","13.42649","Karl-Marx-Str. 14","12043","18"
"08Y03","Neukölln","744","52.44553","13.44245","Parchimer Allee 109","12359","18"
"08Y04","Neukölln","745","52.4833781","13.437041","Sonnenallee 79","12045","18"
"08Y05","Neukölln","746","52.41623","13.42658","Haewererweg 35","12349","18"
"08Y06","Neukölln","747","52.40451","13.50678","Elfriede-Kuhr-Str. 17","12355","18"
"08K09","Treptow-Köpenick","723","52.48892","13.4497","Wildenbruchstr. 53","12435","19"
"09A01","Treptow-Köpenick","748","52.44107","13.57814","Luisenstr. 16","12557","19"
"09A02","Treptow-Köpenick","748","52.44107","13.57814","Luisenstr. 16","12557","19"
"09A03","Treptow-Köpenick","748","52.44107","13.57814","Luisenstr. 16","12557","19"
"09A04","Treptow-Köpenick","748","52.44107","13.57814","Luisenstr. 16","12557","19"
"09A05","Treptow-Köpenick","749","52.46818","13.48463","Kiefholzstr. 274","12437","19"
"09A06","Treptow-Köpenick","750","52.4659","13.51817","Zeppelinstr. 76-80","12459","19"
"09K04","Treptow-Köpenick","750","52.4659","13.51817","Zeppelinstr. 76-80","12459","19"
"09A07","Treptow-Köpenick","751","52.44683","13.60192","Birkenstr. 11","12559","19"
"09B03","Treptow-Köpenick","752","52.46634","13.50742","Helmholtzstr. 37","12459","19"
"09E01","Treptow-Köpenick","753","52.4284936","13.5377182","Justus-Von-Liebig-Str. 7","12489","19"
"09E05","Treptow-Köpenick","754","52.37251","13.69508","Wernsdorfer Str. 43","12527","19"
"09E06","Treptow-Köpenick","755","52.43157","13.54447","Ernst-Augustin-Str. 1A","12489","19"
"09E07","Treptow-Köpenick","756","52.469018","13.562107","Köpenicker Str. 325","12555","19"
"09G01","Treptow-Köpenick","757","52.4933369","13.4527706","Bouchestr. 5-10","12435","19"
"09G03","Treptow-Köpenick","758","52.46872","13.47837","Hänselstr. 14","12437","19"
"09G04","Treptow-Köpenick","759","52.46163","13.48872","Radenzer Str. 16","12437","19"
"09G05","Treptow-Köpenick","760","52.44014","13.4979","Springbornstr. 250","12487","19"
"09G06","Treptow-Köpenick","761","52.44696","13.51031","Engelhardstr. 18","12487","19"
"09G07","Treptow-Köpenick","762","52.4550499","13.5142822","Schnellerstr. 31","12439","19"
"09G09","Treptow-Köpenick","763","52.438648","13.5437125","Florian-Geyer-Str. 87","12489","19"
"09G10","Treptow-Köpenick","764","52.418702","13.537785","Köpenicker Str. 31","12524","19"
"09G11","Treptow-Köpenick","765","52.40638","13.5294","Pegasuseck 5","12524","19"
"09G13","Treptow-Köpenick","766","52.41079","13.55406","Sachsenstr. 22","12524","19"
"09S05","Treptow-Köpenick","766","52.41079","13.55406","Sachsenstr. 22","12524","19"
"09G14","Treptow-Köpenick","767","52.40671","13.57427","Schulzendorfer Str. 112","12526","19"
"09G15","Treptow-Köpenick","768","52.40733","13.53679","Mohnweg 20","12524","19"
"09G16","Treptow-Köpenick","769","52.42845","13.5953","Köpenzeile 123","12557","19"
"09G17","Treptow-Köpenick","770","52.4676304","13.5797341","Wongrowitzer Steig 37","12555","19"
"09G18","Treptow-Köpenick","771","52.43946","13.56429","Rudower Str. 201","12557","19"
"09G19","Treptow-Köpenick","772","52.44262","13.58891","Pablo-Neruda-Str. 8","12559","19"
"09G20","Treptow-Köpenick","773","52.41469","13.66739","Odernheimer Str. 28","12559","19"
"09G21","Treptow-Köpenick","774","52.46607","13.50886","Wattstr. 69-70","12459","19"
"09G22","Treptow-Köpenick","775","52.46267","13.52419","Kottmeierstr. 2","12459","19"
"09G23","Treptow-Köpenick","776","52.45624","13.58095","Borgmannstr. 2","12555","19"
"09G24","Treptow-Köpenick","777","52.45072","13.62746","Aßmannstr. 63","12587","19"
"09G25","Treptow-Köpenick","778","52.43884","13.6059","Alfred-Randt-Str. 56","12559","19"
"09G26","Treptow-Köpenick","779","52.43385","13.70158","Fürstenwalder Allee 182","12589","19"
"09G27","Treptow-Köpenick","780","52.4546064","13.6213987","Peter-Hille-Str. 7","12587","19"
"09G29","Treptow-Köpenick","781","52.3760367","13.6482429","Adlergestell 776","12527","19"
"09K01","Treptow-Köpenick","782","52.46431","13.57643","Hoernlestr. 80","12555","19"
"09K02","Treptow-Köpenick","783","52.4354158","13.548246","Radickestr. 43","12489","19"
"09K03","Treptow-Köpenick","784","52.40141","13.5647","Dahmestr. 45","12526","19"
"09K05","Treptow-Köpenick","785","52.45109","13.61894","Aßmannstr. 11","12587","19"
"09K06","Treptow-Köpenick","786","52.4444843","13.4990219","Heubergerweg 37","12487","19"
"09K07","Treptow-Köpenick","787","52.48171","13.47804","Am Plänterwald 17-23","12435","19"
"09K08","Treptow-Köpenick","788","52.44056","13.56727","Glienicker Str. 24 -30","12557","19"
"09K09","Treptow-Köpenick","789","52.41924","13.57607","Walchenseestr. 40","12527","19"
"09P01","Treptow-Köpenick","790","52.452771","13.5339056","Bruno-Bürgel-Weg 9","12439","19"
"09P05","Treptow-Köpenick","791","52.4969637","13.4547903","Eichenstr. 3B","12435","19"
"09P06","Treptow-Köpenick","792","52.42775","13.59542","Köpenzeile 125","12557","19"
"09P07","Treptow-Köpenick","793","52.42378","13.59222","Grüne Trift 169","12557","19"
"09P08","Treptow-Köpenick","794","52.4501247","13.5727251","Lindenstr. 42","12555","19"
"09P09","Treptow-Köpenick","795","52.45181","13.57142","Lindenstr. 1","12555","19"
"09P10","Treptow-Köpenick","796","52.45387","13.56781","Lindenstr. 26","12555","19"
"09P11","Treptow-Köpenick","797","52.428342","13.552864","Adlergestell 333 ","12489","19"
"09P12","Treptow-Köpenick","798","52.44465","13.52864","Adlergestell 133 ","12439","19"
"09P13","Treptow-Köpenick","799","52.4529764","13.6208986","Peter-Hille-Str. 036 ","12587","19"
"09P15","Treptow-Köpenick","800","52.4734358","13.4870696","Köpenicker Landstr. 185A","12437","19"
"09P16","Treptow-Köpenick","801","52.4478","13.53187","Hartriegelstr. 77","12439","19"
"09S03","Treptow-Köpenick","802","52.4712446","13.5161544","Treskowallee 222","12459","19"
"09S04","Treptow-Köpenick","803","52.44782","13.61966","Peter-Hille-Str. 118","12587","19"
"09S06","Treptow-Köpenick","804","52.47692","13.48425","Willi-Sänger-Str. 1","12437","19"
"09Y03","Treptow-Köpenick","805","52.4514","13.52271","Rudower Str. 7","12439","19"
"09Y04","Treptow-Köpenick","806","52.3993265","13.525296","Uranusstr. 15 -17","12524","19"
"09Y05","Treptow-Köpenick","807","52.445252","13.5669719","Oberspreestr. 173","12555","19"
"09Y06","Treptow-Köpenick","808","52.45227","13.63269","Bruno-Wille-Str. 37-45","12587","19"
"09Y10","Treptow-Köpenick","809","52.44833","13.50379","Ellernweg 20-22","12487","19"
"09Y11","Treptow-Köpenick","810","52.4427495","13.5887349","Pablo-Neruda-Str. 6-7","12559","19"
"10A04","Marzahn-Hellersdorf","811","52.5363","13.53885","Martha-Arendsee-Str. 15","12681","20"
"10A06","Marzahn-Hellersdorf","812","52.5433865","13.5863212","Luckenwalder Str. 51","12629","20"
"10A07","Marzahn-Hellersdorf","812","52.5433865","13.5863212","Luckenwalder Str. 51","12629","20"
"10A08","Marzahn-Hellersdorf","812","52.5433865","13.5863212","Luckenwalder Str. 51","12629","20"
"10A09","Marzahn-Hellersdorf","812","52.5433865","13.5863212","Luckenwalder Str. 51","12629","20"
"10B01","Marzahn-Hellersdorf","813","52.5306454","13.5333649","Marzahner Chaussee 231","12681","20"
"10B02","Marzahn-Hellersdorf","814","52.5384928","13.6075737","Peter-Weiss-Gasse 8","12627","20"
"10E01","Marzahn-Hellersdorf","815","52.5534413","13.5446354","Bitterfelder Str. 13","12681","20"
"10E02","Marzahn-Hellersdorf","815","52.5534413","13.5446354","Bitterfelder Str. 13","12681","20"
"10P03","Marzahn-Hellersdorf","815","52.5534413","13.5446354","Bitterfelder Str. 13","12681","20"
"10E04","Marzahn-Hellersdorf","816","52.52596","13.5305","Allee der Kosmonauten 33B","12681","20"
"10G01","Marzahn-Hellersdorf","817","52.5707468","13.5763251","Schorfheidestr. 42","12689","20"
"10G03","Marzahn-Hellersdorf","818","52.56767","13.57023","Wörlitzer Str. 31","12689","20"
"10G04","Marzahn-Hellersdorf","819","52.56593","13.5564","Geraer Ring 2","12689","20"
"10G05","Marzahn-Hellersdorf","820","52.56407","13.57294","Borkheider Str. 27","12689","20"
"10G06","Marzahn-Hellersdorf","821","52.55782","13.5615","Schleusinger Str. 17","12687","20"
"10G07","Marzahn-Hellersdorf","822","52.55335","13.56415","Max-Herrmann-Str. 5","12687","20"
"10G08","Marzahn-Hellersdorf","823","52.55325","13.58137","Parsteiner Ring 24","12679","20"
"10G09","Marzahn-Hellersdorf","824","52.55062","13.56569","Jan-Petersen-Str. 18B","12679","20"
"10G10","Marzahn-Hellersdorf","825","52.5481558","13.5516721","Stolzenhagener Str. 9","12679","20"
"10G11","Marzahn-Hellersdorf","826","52.53976","13.5657","Kienbergstr. 59","12685","20"
"10G12","Marzahn-Hellersdorf","827","52.5377828","13.5517971","Amanlisweg 40","12685","20"
"10G13","Marzahn-Hellersdorf","828","52.52982","13.55966","Cecilienstr. 81","12683","20"
"10G14","Marzahn-Hellersdorf","829","52.5301","13.54212","Murtzaner Ring 37","12681","20"
"10G16","Marzahn-Hellersdorf","830","52.4903906","13.5514837","Dankratweg 19","12683","20"
"10G17","Marzahn-Hellersdorf","831","52.54682","13.58926","Ludwigsfelder Str. 7","12629","20"
"10G18","Marzahn-Hellersdorf","832","52.54256","13.6001","Kastanienallee 118","12627","20"
"10G19","Marzahn-Hellersdorf","833","52.54068","13.62913","Eilenburger Str. 1","12627","20"
"10G22","Marzahn-Hellersdorf","834","52.532645","13.6189736","Schönewalder Str. 9","12627","20"
"10G25","Marzahn-Hellersdorf","835","52.52913","13.6081","Nossener Str. 85","12627","20"
"10G26","Marzahn-Hellersdorf","836","52.5115004","13.6147823","An der Schule 13-17","12623","20"
"10G28","Marzahn-Hellersdorf","837","52.52593","13.59512","Erich-Kästner-Str. 64","12619","20"
"10G29","Marzahn-Hellersdorf","838","52.52118","13.58041","Teterower Ring 79","12619","20"
"10G30","Marzahn-Hellersdorf","839","52.5221017","13.6287867","Feldrain 47","12623","20"
"10G31","Marzahn-Hellersdorf","840","52.50781","13.58507","Adolfstr. 25","12621","20"
"10G32","Marzahn-Hellersdorf","841","52.49407","13.60915","Hultschiner Damm 219","12623","20"
"10G33","Marzahn-Hellersdorf","842","52.48584","13.58006","Ulmenstr. 79-85","12621","20"
"10K01","Marzahn-Hellersdorf","843","52.5555","13.57573","Glambecker Ring 90","12679","20"
"10K02","Marzahn-Hellersdorf","844","52.54322","13.58574","Luckenwalder Str. 53","12629","20"
"10K03","Marzahn-Hellersdorf","845","52.5668096","13.5795045","Golliner Str. 2","12689","20"
"10K04","Marzahn-Hellersdorf","846","52.55821","13.5601","Liebensteiner Str. 24","12687","20"
"10K05","Marzahn-Hellersdorf","847","52.54542","13.59615","Mittenwalder Str. 5","12629","20"
"10K06","Marzahn-Hellersdorf","848","52.49015","13.55783","Alberichstr. 24","12683","20"
"10K07","Marzahn-Hellersdorf","849","52.53489","13.59109","Alte Hellersdorfer Str. 7","12629","20"
"10K08","Marzahn-Hellersdorf","850","52.56993","13.57866","Hohenwalder Str. 2","12689","20"
"10K09","Marzahn-Hellersdorf","851","52.5290467","13.622082","Geithainer Str. 12","12627","20"
"10K10","Marzahn-Hellersdorf","852","52.53699","13.59663","Cottbusser Str. 23","12627","20"
"10P05","Marzahn-Hellersdorf","853","52.4824132","13.6054412","Erich-Baron-Weg 118","12623","20"
"10P09","Marzahn-Hellersdorf","854","52.5326","13.61635","Lichtenhainer Str. 2","12627","20"
"10P10","Marzahn-Hellersdorf","855","52.5292967","13.5469922","Allee der Kosmonauten 123","12681","20"
"10P12","Marzahn-Hellersdorf","856","52.5018703","13.6089484","Elsenstr. 13A","12623","20"
"10P13","Marzahn-Hellersdorf","857","52.51949","13.60077","Wernerstr. 48","12619","20"
"10P14","Marzahn-Hellersdorf","858","52.52505","13.59226","Peter-Huchel-Str. 35","12619","20"
"10P15","Marzahn-Hellersdorf","859","52.54635","13.55993","Landsberger Allee 467B","12679","20"
"10S04","Marzahn-Hellersdorf","860","52.5311569","13.5533375","Ketschendorfer Weg 21","12683","20"
"10S07","Marzahn-Hellersdorf","861","52.53","13.60199","Klingenthaler Str. 32","12627","20"
"10S08","Marzahn-Hellersdorf","862","52.540282","13.629414","Eilenburger Str. 4","12627","20"
"10S10","Marzahn-Hellersdorf","863","52.56973","13.56193","Geraer Ring 54","12689","20"
"10S11","Marzahn-Hellersdorf","864","52.56382","13.56592","Flämingstr. 16-18","12689","20"
"10Y01","Marzahn-Hellersdorf","865","52.55271","13.55658","Sella-Hasse-Str. 25","12687","20"
"10Y02","Marzahn-Hellersdorf","866","52.5119216","13.5491994","Schulstr. 11","12683","20"
"10Y03","Marzahn-Hellersdorf","867","52.5335706","13.5511055","Allee der Kosmonauten 134","12683","20"
"10Y08","Marzahn-Hellersdorf","868","52.54332","13.59106","Kyritzer Str. 103","12629","20"
"10Y11","Marzahn-Hellersdorf","869","52.53434","13.61849","Adele-Sandrock-Str. 73-75","12627","20"
"11A02","Lichtenberg","870","52.50964","13.48535","Harnackstr. 25","10365","21"
"11A06","Lichtenberg","870","52.50964","13.48535","Harnackstr. 25","10365","21"
